Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532668,AURIONPRO,Aurionpro Solutions Ltd,31 Jan 2024,E.G.M. ,-,01 Feb 2024,08 Feb 2024,25 Jan 2024,01 Feb 2024,-
532332,CURAA,Cura Technologies Ltd,31 Jan 2024,Resolution Plan -Suspension ,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
539222,GROWINGTON,Growington Ventures India Ltd,31 Jan 2024,Stock  Split From Rs.10/- to Rs.1/-,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
540565,INDIGRID,IndiGrid Infrastructure Trust,31 Jan 2024,Income Distribution (InvIT) ,31 Jan 2024,-,-,30 Jan 2024,31 Jan 2024,-
543426,METROBRAND,Metro Brands Ltd,31 Jan 2024,Interim Dividend - Rs. - 2.7500,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
524000,POONAWALLA,Poonawalla Fincorp Ltd,31 Jan 2024,Interim Dividend - Rs. - 2.0000,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
522257,RAJOOENG,Rajoo Engineers Ltd-$,31 Jan 2024,Buy Back of Shares ,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
531638,SURAJLTD,Suraj Ltd-$,31 Jan 2024,Interim Dividend - Rs. - 1.5000,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
540061,BIGBLOC,Bigbloc Construction Ltd,01 Feb 2024,Interim Dividend - Rs. - 0.2000,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
500084,CESC,CESC Ltd,01 Feb 2024,Interim Dividend - Rs. - 4.5000,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
505336,HARSHILAGR,Harshil Agrotech Ltd,01 Feb 2024,E.G.M. ,-,02 Feb 2024,08 Feb 2024,29 Jan 2024,02 Feb 2024,-
517354,HAVELLS,Havells India Ltd,01 Feb 2024,Interim Dividend - Rs. - 3.0000,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
532891,PURVA,Puravankara Ltd,01 Feb 2024,Interim Dividend - Rs. - 6.3000,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
540175,REGENCY,Regency Fincorp Ltd,01 Feb 2024,E.G.M. ,-,02 Feb 2024,05 Feb 2024,29 Jan 2024,02 Feb 2024,-
543228,ROUTE,Route Mobile Ltd,01 Feb 2024,Interim Dividend - Rs. - 3.0000,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
540642,SALASAR,Salasar Techno Engineering Ltd,01 Feb 2024,Bonus issue 4:1,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
535789,SAMMAANCAP,Sammaan Capital Ltd,01 Feb 2024,Right Issue of Equity Shares ,01 Feb 2024,-,-,30 Jan 2024,01 Feb 2024,-
532375,TIPSMUSIC,Tips Music Ltd,01 Feb 2024,Interim Dividend - Rs. - 3.0000,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
505412,WENDT,Wendt (India) Ltd,01 Feb 2024,Interim Dividend - Rs. - 30.0000,01 Feb 2024,-,-,25 Jan 2024,01 Feb 2024,-
502355,BALKRISIND,Balkrishna Industries Ltd-$,02 Feb 2024,Interim Dividend - Rs. - 4.0000,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
522295,CONTROLPR,Control Print Ltd-$,02 Feb 2024,Interim Dividend - Rs. - 4.0000,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
540750,IEX,Indian Energy Exchange Ltd,02 Feb 2024,Interim Dividend - Rs. - 1.0000,03 Feb 2024,-,-,30 Jan 2024,02 Feb 2024,-
532732,KKCL,Kewal Kiran Clothing Ltd,02 Feb 2024,Interim Dividend - Rs. - 2.0000,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
500109,MRPL,Mangalore Refinery and Petrochemicals Ltd,02 Feb 2024,Interim Dividend - Rs. - 1.0000,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
533273,OBEROIRLTY,Oberoi Realty Ltd,02 Feb 2024,Interim Dividend - Rs. - 2.0000,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
504341,RELTD,Ravindra Energy Ltd,02 Feb 2024,E.G.M. ,-,03 Feb 2024,10 Feb 2024,30 Jan 2024,02 Feb 2024,-
504918,SANDUMA,Sandur Manganese & Iron Ores Ltd,02 Feb 2024,Bonus issue 5:1,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
540725,SHAREINDIA,Share India Securities Ltd,02 Feb 2024,Interim Dividend - Rs. - 3.0000,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
504067,ZENSARTECH,Zensar Technologies Ltd,02 Feb 2024,Interim Dividend - Rs. - 2.0000,02 Feb 2024,-,-,29 Jan 2024,02 Feb 2024,-
523031,ADSDIAG,A D S Diagnostics Ltd,05 Feb 2024,E.G.M. ,-,06 Feb 2024,06 Feb 2024,31 Jan 2024,06 Feb 2024,-
523694,APCOTEXIND,Apcotex Industries Ltd,05 Feb 2024,Interim Dividend - Rs. - 2.0000,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
500093,CGPOWER,CG Power and Industrial Solutions Ltd,05 Feb 2024,Interim Dividend - Rs. - 1.3000,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
532541,COFORGE,Coforge Ltd,05 Feb 2024,Interim Dividend - Rs. - 19.0000,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
540526,IRBINVIT,IRB InvIT Fund,05 Feb 2024,Income Distribution (InvIT) ,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
543624,MAAGHADV,Maagh Advertising and Marketing Services Ltd,05 Feb 2024,Bonus issue 1:4,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
543624,MAAGHADV,Maagh Advertising and Marketing Services Ltd,05 Feb 2024,Stock  Split From Rs.10/- to Rs.1/-,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
539957,MGL,Mahanagar Gas Ltd,05 Feb 2024,Interim Dividend - Rs. - 12.0000,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
543300,SONACOMS,Sona BLW Precision Forgings Ltd,05 Feb 2024,Interim Dividend - Rs. - 1.5300,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
532790,TANLA,Tanla Platforms Ltd,05 Feb 2024,Interim Dividend - Rs. - 6.0000,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
524348,AARTIDRUGS,Aarti Drugs Ltd,06 Feb 2024,Interim Dividend - Rs. - 1.0000,06 Feb 2024,-,-,31 Jan 2024,06 Feb 2024,-
543441,CMSINFO,CMS Info Systems Ltd,06 Feb 2024,Interim Dividend - Rs. - 2.5000,06 Feb 2024,-,-,31 Jan 2024,06 Feb 2024,-
532155,GAIL,Gail (India) Ltd,06 Feb 2024,Interim Dividend - Rs. - 5.5000,06 Feb 2024,-,-,31 Jan 2024,06 Feb 2024,-
505283,KIRLPNU,Kirloskar Pneumatic Company Ltd,06 Feb 2024,Interim Dividend - Rs. - 2.5000,06 Feb 2024,-,-,31 Jan 2024,06 Feb 2024,-
543217,MINDSPACE,Mindspace Business Parks REIT,06 Feb 2024,Income Distribution RITES  ,06 Feb 2024,-,-,06 Feb 2024,06 Feb 2024,-
532892,MOTILALOFS,Motilal Oswal Financial Services Ltd,06 Feb 2024,Interim Dividend - Rs. - 14.0000,06 Feb 2024,-,-,31 Jan 2024,06 Feb 2024,-
543385,NHIT,National Highways Infra Trust,06 Feb 2024,Income Distribution (InvIT) ,06 Feb 2024,-,-,06 Feb 2024,06 Feb 2024,-
532555,NTPC,NTPC Ltd,06 Feb 2024,Interim Dividend - Rs. - 2.2500,06 Feb 2024,-,-,31 Jan 2024,06 Feb 2024,-
511218,SHRIRAMFIN,Shriram Finance Ltd,06 Feb 2024,Interim Dividend - Rs. - 10.0000,06 Feb 2024,-,-,31 Jan 2024,06 Feb 2024,-
500052,BEPL,Bhansali Engineering Polymers Ltd-$,07 Feb 2024,Interim Dividend - Rs. - 1.0000,07 Feb 2024,-,-,01 Feb 2024,07 Feb 2024,-
511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,07 Feb 2024,Interim Dividend - Rs. - 1.3000,07 Feb 2024,-,-,01 Feb 2024,07 Feb 2024,-
531344,CONCOR,Container Corporation of India Ltd,07 Feb 2024,Interim Dividend - Rs. - 4.0000,07 Feb 2024,-,-,01 Feb 2024,07 Feb 2024,-
500104,HINDPETRO,Hindustan Petroleum Corporation Ltd,07 Feb 2024,Interim Dividend - Rs. - 15.0000,07 Feb 2024,-,-,01 Feb 2024,07 Feb 2024,-
531126,KATIPATANG,Kati Patang Lifestyle Ltd,07 Feb 2024,E.G.M. ,-,08 Feb 2024,14 Feb 2024,02 Feb 2024,08 Feb 2024,-
503806,SRF,SRF Ltd,07 Feb 2024,Interim Dividend - Rs. - 3.6000,07 Feb 2024,-,-,01 Feb 2024,07 Feb 2024,-
517385,SYMPHONY,Symphony Ltd,07 Feb 2024,Interim Dividend - Rs. - 2.0000,07 Feb 2024,-,-,01 Feb 2024,07 Feb 2024,-
533629,TIJARIA,Tijaria Polypipes Ltd,07 Feb 2024,E.G.M. ,-,08 Feb 2024,22 Feb 2024,02 Feb 2024,08 Feb 2024,-
507880,VIPIND,VIP Industries Ltd-$,07 Feb 2024,Interim Dividend - Rs. - 2.0000,07 Feb 2024,-,-,01 Feb 2024,07 Feb 2024,-
532331,AJANTPHARM,Ajanta Pharma Ltd,08 Feb 2024,Interim Dividend - Rs. - 26.0000,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
507815,GILLETTE,Gillette India Ltd,08 Feb 2024,Special Dividend - Rs. - 40.0000,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
507815,GILLETTE,Gillette India Ltd,08 Feb 2024,Interim Dividend - Rs. - 45.0000,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
590065,IMPAL,India Motor Parts & Accessories Ltd,08 Feb 2024,Interim Dividend - Rs. - 9.0000,08 Feb 2024,-,-,05 Feb 2024,08 Feb 2024,-
532947,IRB,IRB Infrastructure Developers Ltd,08 Feb 2024,Interim Dividend - Rs. - 0.1000,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
500875,ITC,ITC Ltd,08 Feb 2024,Interim Dividend - Rs. - 6.2500,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
540756,KAARYAFSL,Kaarya Facilities and Services Ltd,08 Feb 2024,E.G.M. ,-,09 Feb 2024,15 Feb 2024,05 Feb 2024,09 Feb 2024,-
505850,MANCREDIT,Mangal Credit and Fincorp Ltd,08 Feb 2024,E.G.M. ,-,09 Feb 2024,15 Feb 2024,05 Feb 2024,09 Feb 2024,-
500387,SHREECEM,Shree Cement Ltd,08 Feb 2024,Interim Dividend - Rs. - 50.0000,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
540738,STL,Shreeji Translogistics Ltd,08 Feb 2024,Bonus issue 1:3,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
530475,TINNARUBR,Tinna Rubber and Infrastructure Ltd,08 Feb 2024,Interim Dividend - Rs. - 3.0000,08 Feb 2024,-,-,06 Feb 2024,08 Feb 2024,-
532156,VAIBHAVGBL,Vaibhav Global Ltd,08 Feb 2024,Interim Dividend - Rs. - 1.5000,08 Feb 2024,-,-,02 Feb 2024,08 Feb 2024,-
523269,ADVANIHOTR,Advani Hotels & Resorts (India) Ltd,09 Feb 2024,Interim Dividend - Rs. - 2.0000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
543335,APTUS,Aptus Value Housing Finance India Ltd,09 Feb 2024,Interim Dividend - Rs. - 2.0000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
500049,BEL,Bharat Electronics Ltd,09 Feb 2024,Interim Dividend - Rs. - 0.7000,10 Feb 2024,-,-,06 Feb 2024,09 Feb 2024,-
505526,DOLATALGO,Dolat Algotech Ltd,09 Feb 2024,Interim Dividend - Rs. - 0.1000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
533761,GPTINFRA,GPT Infraprojects Ltd,09 Feb 2024,Interim Dividend - Rs. - 1.0000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
542857,GREENPANEL,Greenpanel Industries Ltd,09 Feb 2024,Interim Dividend - Rs. - 1.5000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
519463,IBINFO,IB Infotech Enterprises Ltd,09 Feb 2024,Interim Dividend - Rs. - 0.5000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
543271,JUBLINGREA,Jubilant Ingrevia Ltd,09 Feb 2024,Interim Dividend - Rs. - 2.5000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
542651,KPITTECH,KPIT Technologies Ltd,09 Feb 2024,Interim Dividend - Rs. - 2.1000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
533286,MOIL,Moil Ltd,09 Feb 2024,Interim Dividend - Rs. - 3.5000,10 Feb 2024,-,-,06 Feb 2024,09 Feb 2024,-
500459,PGHH,Procter & Gamble Hygiene and Health Care Ltd,09 Feb 2024,Special Dividend - Rs. - 60.0000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
500459,PGHH,Procter & Gamble Hygiene and Health Care Ltd,09 Feb 2024,Interim Dividend - Rs. - 100.0000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
500143,PHCAP,PH Capital Ltd,09 Feb 2024,Interim Dividend - Rs. - 0.2500,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
538646,QGO,QGO Finance Ltd,09 Feb 2024,Interim Dividend - Rs. - 0.1500,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
541556,RITES,RITES Ltd,09 Feb 2024,Interim Dividend - Rs. - 4.7500,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
522034,SHANTIGEAR,Shanthi Gears Ltd,09 Feb 2024,Interim Dividend - Rs. - 3.0000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
524715,SUNPHARMA,Sun Pharmaceutical Industries Ltd,09 Feb 2024,Interim Dividend - Rs. - 8.5000,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
532349,TCI,Transport Corporation of India Ltd,09 Feb 2024,Interim Dividend - Rs. - 2.5000,10 Feb 2024,-,-,06 Feb 2024,09 Feb 2024,-
532356,TRIVENI,Triveni Engineering & Industries Ltd,09 Feb 2024,Special Dividend - Rs. - 2.2500,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
532356,TRIVENI,Triveni Engineering & Industries Ltd,09 Feb 2024,Interim Dividend - Rs. - 2.2500,09 Feb 2024,-,-,05 Feb 2024,09 Feb 2024,-
505036,ACGL,Automobile Corporation of Goa Ltd-$,12 Feb 2024,Interim Dividend - Rs. - 5.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
541402,AFFORDABLE,Affordable Robotic & Automation Ltd,12 Feb 2024,Right Issue of Equity Shares ,12 Feb 2024,-,-,07 Feb 2024,12 Feb 2024,-
526849,BANARBEADS,Banaras Beads Ltd,12 Feb 2024,Interim Dividend - Rs. - 2.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
513375,CARBORUNIV,Carborundum Universal Ltd,12 Feb 2024,Interim Dividend - Rs. - 1.5000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
543318,CLEAN,Clean Science and Technology Ltd,12 Feb 2024,Interim Dividend - Rs. - 2.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
540678,COCHINSHIP,Cochin Shipyard Ltd,12 Feb 2024,Interim Dividend - Rs. - 3.5000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
543594,DPL,Dipna Pharmachem Ltd,12 Feb 2024,Right Issue of Equity Shares ,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
542602,EMBASSY,Embassy Office Parks REIT,12 Feb 2024,Income Distribution RITES  ,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
532178,ENGINERSIN,Engineers India Ltd,12 Feb 2024,Interim Dividend - Rs. - 2.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
500620,GESHIP,Great Eastern Shipping Company Ltd,12 Feb 2024,Interim Dividend - Rs. - 6.3000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
500168,GOODYEAR,Goodyear India Ltd,12 Feb 2024,Special Dividend - Rs. - 26.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
506134,GOURMET,Gourmet Gateway India Ltd,12 Feb 2024,Bonus issue 2:1,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
539686,KPEL,K.P. Energy Ltd,12 Feb 2024,Bonus issue 2:1,12 Feb 2024,-,-,07 Feb 2024,12 Feb 2024,-
539978,QUESS,Quess Corp Ltd,12 Feb 2024,Interim Dividend - Rs. - 4.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
506222,STYRENIX,Styrenix Performance Materials Ltd,12 Feb 2024,Interim Dividend - Rs. - 48.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
533158,THANGAMAYL,Thangamayil Jewellery Ltd,12 Feb 2024,Interim Dividend - Rs. - 4.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
500420,TORNTPHARM,Torrent Pharmaceuticals Ltd,12 Feb 2024,Interim Dividend - Rs. - 22.0000,12 Feb 2024,-,-,06 Feb 2024,12 Feb 2024,-
543899,CUBEINVIT,Cube Highways Trust,13 Feb 2024,Income Distribution (InvIT) ,13 Feb 2024,-,-,13 Feb 2024,13 Feb 2024,-
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd,13 Feb 2024,Interim Dividend - Rs. - 16.0000,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
533676,INDOTHAI,Indo Thai Securities Ltd,13 Feb 2024,Interim Dividend - Rs. - 1.0000,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
532889,KPRMILL,K.P.R. Mill Limited,13 Feb 2024,Interim Dividend - Rs. - 2.5000,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,13 Feb 2024,Interim Dividend - Rs. - 12.0000,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
512626,ORBTEXP,Orbit Exports Ltd,13 Feb 2024,Buy Back of Shares ,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
541301,ORIENTELEC,Orient Electric Ltd,13 Feb 2024,Interim Dividend - Rs. - 0.7500,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
543263,SMCGLOBAL,SMC Global Securities Ltd,13 Feb 2024,Interim Dividend - Rs. - 1.2000,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
513517,STEELCAS,Steelcast Ltd,13 Feb 2024,Interim Dividend - Rs. - 1.3500,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
540762,TIINDIA,Tube Investments of India Ltd,13 Feb 2024,Interim Dividend - Rs. - 2.0000,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
531426,TNPL,Tamil Nadu Newsprint & Papers Ltd,13 Feb 2024,Interim Dividend - Rs. - 3.0000,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
543657,ACI,Archean Chemical Industries Ltd,14 Feb 2024,Interim Dividend - Rs. - 1.0000,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
509675,BIRLANU,Birlanu Ltd,14 Feb 2024,Interim Dividend - Rs. - 15.0000,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
539122,BODHTREE,Bodhtree Consulting Ltd,14 Feb 2024,Resolution Plan -Suspension ,14 Feb 2024,-,-,13 Feb 2024,14 Feb 2024,-
507717,DHANUKA,Dhanuka Agritech Ltd,14 Feb 2024,Interim Dividend - Rs. - 8.0000,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
530655,GOODLUCK,Goodluck India Ltd,14 Feb 2024,Interim Dividend - Rs. - 3.0000,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
538962,MINDACORP,Minda Corporation Ltd,14 Feb 2024,Interim Dividend - Rs. - 0.5000,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
543913,NXST,Nexus Select Trust,14 Feb 2024,Income Distribution RITES  ,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
500126,PGHL,Procter & Gamble Health Ltd,14 Feb 2024,Interim Dividend - Rs. - 50.0000,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
500126,PGHL,Procter & Gamble Health Ltd,14 Feb 2024,Special Dividend - Rs. - 150.0000,14 Feb 2024,-,-,08 Feb 2024,14 Feb 2024,-
542920,SUMICHEM,Sumitomo Chemical India Ltd,14 Feb 2024,Special Dividend - Rs. - 5.0000,14 Feb 2024,-,-,12 Feb 2024,14 Feb 2024,-
533169, MANINFRA,Man Infraconstruction Ltd,15 Feb 2024,Interim Dividend - Rs. - 0.5400,15 Feb 2024,-,-,09 Feb 2024,15 Feb 2024,-
541303,AKSHAR,Akshar Spintex Ltd,15 Feb 2024,Bonus issue 1:5,15 Feb 2024,-,-,09 Feb 2024,15 Feb 2024,-
519600,CCL,CCL Products (India) Ltd,15 Feb 2024,Interim Dividend - Rs. - 2.5000,15 Feb 2024,-,-,09 Feb 2024,15 Feb 2024,-
542323,KPIGREEN,KPI Green Energy Ltd,15 Feb 2024,Bonus issue 1:2,15 Feb 2024,-,-,13 Feb 2024,15 Feb 2024,-
500790,NESTLEIND,Nestle India Ltd,15 Feb 2024,Interim Dividend - Rs. - 7.0000,15 Feb 2024,-,-,09 Feb 2024,15 Feb 2024,-
532898,POWERGRID,Power Grid Corporation of India Ltd,15 Feb 2024,Interim Dividend - Rs. - 4.5000,15 Feb 2024,-,-,09 Feb 2024,15 Feb 2024,-
532539,UNOMINDA,UNO Minda Ltd-$,15 Feb 2024,Interim Dividend - Rs. - 0.6500,15 Feb 2024,-,-,09 Feb 2024,15 Feb 2024,-
532404,7TEC,Saven Technologies Ltd,16 Feb 2024,Interim Dividend - Rs. - 2.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
543748,AARTIPHARM,Aarti Pharmalabs Ltd,16 Feb 2024,Interim Dividend - Rs. - 2.0000,19 Feb 2024,-,-,13 Feb 2024,19 Feb 2024,-
500710,AKZOINDIA,Akzo Nobel India Ltd,16 Feb 2024,Interim Dividend - Rs. - 50.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
539523,ALKEM,Alkem Laboratories Ltd,16 Feb 2024,Interim Dividend - Rs. - 35.0000,17 Feb 2024,-,-,13 Feb 2024,15 Feb 2024,-
543225,ALTIUSINVIT,Altius Telecom Infrastructure Trust,16 Feb 2024,Income Distribution (InvIT) ,19 Feb 2024,-,-,13 Feb 2024,19 Feb 2024,-
543655,ANZEN,Anzen India Energy Yield Plus Trust,16 Feb 2024,Income Distribution (InvIT) ,17 Feb 2024,-,-,13 Feb 2024,15 Feb 2024,-
533229,BAJAJCON,Bajaj Consumer Care Ltd,16 Feb 2024,Interim Dividend - Rs. - 3.0000,17 Feb 2024,-,-,13 Feb 2024,15 Feb 2024,-
500039,BANCOINDIA,Banco Products (India) Ltd-$,16 Feb 2024,Interim Dividend - Rs. - 20.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
500048,BEML,BEML Ltd,16 Feb 2024,Interim Dividend - Rs. - 5.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
543232,CAMS,Computer Age Management Services Ltd,16 Feb 2024,Interim Dividend - Rs. - 12.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
500097,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,16 Feb 2024,Interim Dividend - Rs. - 3.7500,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
500068,DISAQ,Disa India Ltd,16 Feb 2024,Interim Dividend - Rs. - 100.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
531162,EMAMILTD,Emami Ltd-$,16 Feb 2024,Interim Dividend - Rs. - 4.0000,19 Feb 2024,-,-,13 Feb 2024,19 Feb 2024,-
532809,FSL,Firstsource Solutions Ltd,16 Feb 2024,Interim Dividend - Rs. - 3.5000,16 Feb 2024,-,-,14 Feb 2024,15 Feb 2024,-
523277,GVFILM,GV Films Ltd,16 Feb 2024,E.G.M. ,19 Feb 2024,-,-,13 Feb 2024,19 Feb 2024,-
524164,IOLCP,IOL Chemicals & Pharmaceuticals Ltd,16 Feb 2024,Interim Dividend - Rs. - 5.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
541956,IRCON,IRCON International Ltd,16 Feb 2024,Interim Dividend - Rs. - 1.8000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
506943,JBCHEPHARM,JB Chemicals & Pharmaceuticals Ltd,16 Feb 2024,Interim Dividend - Rs. - 5.5000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
532162,JKPAPER,JK Paper Ltd,16 Feb 2024,Interim Dividend - Rs. - 3.5000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
530007,JKTYRE,JK Tyre & Industries Ltd,16 Feb 2024,Interim Dividend - Rs. - 1.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
531213,MANAPPURAM,Manappuram Finance Ltd,16 Feb 2024,Interim Dividend - Rs. - 0.9000,19 Feb 2024,-,-,13 Feb 2024,19 Feb 2024,-
540078,MITSU,Mitsu Chem Plast Ltd,16 Feb 2024,Right Issue of Equity Shares ,17 Feb 2024,-,-,15 Feb 2024,15 Feb 2024,-
513683,NLCINDIA,NLC India Ltd,16 Feb 2024,Interim Dividend - Rs. - 1.5000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,16 Feb 2024,Interim Dividend - Rs. - 4.0000,17 Feb 2024,-,-,13 Feb 2024,15 Feb 2024,-
535754,ORIENTCEM,Orient Cement Ltd,16 Feb 2024,Interim Dividend - Rs. - 0.7500,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
532827,PAGEIND,Page Industries Ltd,16 Feb 2024,Interim Dividend - Rs. - 100.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
513097,SBCL,Shivalik Bimetal Controls Ltd,16 Feb 2024,Interim Dividend - Rs. - 0.7000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
539574,SCL,Sunshine Capital Ltd,16 Feb 2024,E.G.M. ,-,17 Feb 2024,23 Feb 2024,13 Feb 2024,15 Feb 2024,-
526544,SGLRES,SGL Resources Ltd,16 Feb 2024,Right Issue of Equity Shares ,19 Feb 2024,-,-,15 Feb 2024,19 Feb 2024,-
503811,SIYSIL,Siyaram Silk Mills Ltd-$,16 Feb 2024,Interim Dividend - Rs. - 3.0000,19 Feb 2024,-,-,13 Feb 2024,19 Feb 2024,-
590071,SUNDARMFIN,Sundaram Finance Ltd,16 Feb 2024,Interim Dividend - Rs. - 14.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
532779,TORNTPOWER,Torrent Power Ltd,16 Feb 2024,Interim Dividend - Rs. - 12.0000,16 Feb 2024,-,-,12 Feb 2024,15 Feb 2024,-
